title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,source
Eastside,benny blanco ,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,spotify:track:0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,173800,4,N
Bandit,Juice WRLD ,1oWM79mUVdZGCGYjSirHZR,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.424,180.056,spotify:track:1oWM79mUVdZGCGYjSirHZR,https://api.spotify.com/v1/tracks/1oWM79mUVdZGCGYjSirHZR,https://api.spotify.com/v1/audio-analysis/1oWM79mUVdZGCGYjSirHZR,189323,4,N
Life Is Good,Future ,1K5KBOgreBi5fkEHvg5ap3,0.795,0.574,2,-6.903,0,0.487,0.067,0.0,0.15,0.537,142.053,spotify:track:1K5KBOgreBi5fkEHvg5ap3,https://api.spotify.com/v1/tracks/1K5KBOgreBi5fkEHvg5ap3,https://api.spotify.com/v1/audio-analysis/1K5KBOgreBi5fkEHvg5ap3,237918,4,N
Murder On My Mind,YNW Melly ,3drdXN3y8vrXr5d5GTFwDn,0.759,0.73,0,-7.983,0,0.0516,0.145,3.06e-06,0.11,0.74,115.002,spotify:track:3drdXN3y8vrXr5d5GTFwDn,https://api.spotify.com/v1/tracks/3drdXN3y8vrXr5d5GTFwDn,https://api.spotify.com/v1/audio-analysis/3drdXN3y8vrXr5d5GTFwDn,268434,4,N
deja vu,Olivia Rodrigo ,3ucQ4DLpH8RgyzqYBMnDpj,0.442,0.596,9,-7.272,1,0.109,0.584,6.62e-06,0.39,0.166,181.278,spotify:track:3ucQ4DLpH8RgyzqYBMnDpj,https://api.spotify.com/v1/tracks/3ucQ4DLpH8RgyzqYBMnDpj,https://api.spotify.com/v1/audio-analysis/3ucQ4DLpH8RgyzqYBMnDpj,215507,4,N
RAPSTAR,Polo G ,5YZlTyErRTk3wjfgu5lQGD,0.744,0.57,1,-5.551,1,0.227,0.253,0.0,0.15,0.435,161.903,spotify:track:5YZlTyErRTk3wjfgu5lQGD,https://api.spotify.com/v1/tracks/5YZlTyErRTk3wjfgu5lQGD,https://api.spotify.com/v1/audio-analysis/5YZlTyErRTk3wjfgu5lQGD,165926,4,N
Beautiful Crazy,Luke Combs ,5v05DdK7dCqmImUj4PLxOE,0.45,0.262,11,-10.423,1,0.033,0.851,0.0,0.102,0.488,102.656,spotify:track:5v05DdK7dCqmImUj4PLxOE,https://api.spotify.com/v1/tracks/5v05DdK7dCqmImUj4PLxOE,https://api.spotify.com/v1/audio-analysis/5v05DdK7dCqmImUj4PLxOE,193234,4,N
Bank Account,21 Savage ,6LJ3BbEuDIExoU9mAB4Sni,0.881,0.337,8,-8.734,0,0.351,0.0223,2.38e-05,0.093,0.339,75.025,spotify:track:6LJ3BbEuDIExoU9mAB4Sni,https://api.spotify.com/v1/tracks/6LJ3BbEuDIExoU9mAB4Sni,https://api.spotify.com/v1/audio-analysis/6LJ3BbEuDIExoU9mAB4Sni,220307,4,N
Wants and Needs,Drake ,6ZoZ4KGIDD23DohdVk0Ybw,0.588,0.412,7,-7.397,0,0.329,0.0574,7.96e-06,0.114,0.121,136.068,spotify:track:6ZoZ4KGIDD23DohdVk0Ybw,https://api.spotify.com/v1/tracks/6ZoZ4KGIDD23DohdVk0Ybw,https://api.spotify.com/v1/audio-analysis/6ZoZ4KGIDD23DohdVk0Ybw,194090,4,N
WAP,Cardi B ,4ngz3vlQcFj3aNnTNikoRv,0.656,0.647,6,-7.584,1,0.108,0.0845,8.73e-05,0.315,0.686,181.884,spotify:track:4ngz3vlQcFj3aNnTNikoRv,https://api.spotify.com/v1/tracks/4ngz3vlQcFj3aNnTNikoRv,https://api.spotify.com/v1/audio-analysis/4ngz3vlQcFj3aNnTNikoRv,185934,4,N
HIGHEST IN THE ROOM,Travis Scott ,7h0d2h0fUmzbs7zeFigJPn,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,spotify:track:7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/tracks/7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn,244874,4,N
Ransom,Lil Tecca ,2WsuSYJNXGKXVYkHPnq2yp,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,spotify:track:2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/tracks/2WsuSYJNXGKXVYkHPnq2yp,https://api.spotify.com/v1/audio-analysis/2WsuSYJNXGKXVYkHPnq2yp,171253,4,N
Mo Bamba,Sheck Wes ,2UZRl6aP7Zj30ifQaMPPKJ,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,spotify:track:2UZRl6aP7Zj30ifQaMPPKJ,https://api.spotify.com/v1/tracks/2UZRl6aP7Zj30ifQaMPPKJ,https://api.spotify.com/v1/audio-analysis/2UZRl6aP7Zj30ifQaMPPKJ,183907,4,N
White Iverson,Post Malone ,2YKm2APgaXNsseFrizTsKM,0.708,0.275,7,-17.088,1,0.0362,0.479,0.865,0.137,0.118,120.042,spotify:track:2YKm2APgaXNsseFrizTsKM,https://api.spotify.com/v1/tracks/2YKm2APgaXNsseFrizTsKM,https://api.spotify.com/v1/audio-analysis/2YKm2APgaXNsseFrizTsKM,259507,4,N
In My Feelings,Drake ,0h1W19pS59KtEd7aDzF58i,0.833,0.619,8,-5.822,1,0.0971,0.0496,8.67e-05,0.3,0.366,91.022,spotify:track:0h1W19pS59KtEd7aDzF58i,https://api.spotify.com/v1/tracks/0h1W19pS59KtEd7aDzF58i,https://api.spotify.com/v1/audio-analysis/0h1W19pS59KtEd7aDzF58i,217925,4,N
MONTERO (Call Me By Your Name),Lil Nas X ,7JvmJDDMZMvWaWARsWK9Da,0.511,0.54,8,-6.402,0,0.174,0.191,0.0,0.377,0.711,119.248,spotify:track:7JvmJDDMZMvWaWARsWK9Da,https://api.spotify.com/v1/tracks/7JvmJDDMZMvWaWARsWK9Da,https://api.spotify.com/v1/audio-analysis/7JvmJDDMZMvWaWARsWK9Da,170055,5,N
Unforgettable,French Montana ,4KEPdMCp6YHrG57dHq0Miy,0.733,0.765,6,-5.036,1,0.121,0.0288,0.0135,0.104,0.759,97.999,spotify:track:4KEPdMCp6YHrG57dHq0Miy,https://api.spotify.com/v1/tracks/4KEPdMCp6YHrG57dHq0Miy,https://api.spotify.com/v1/audio-analysis/4KEPdMCp6YHrG57dHq0Miy,233902,4,N
Nonstop,Drake ,2pWeiW8PnZ6W7ThO9UKDFT,0.169,1.0,11,-14.327,1,0.0677,0.968,0.468,0.833,1e-05,116.682,spotify:track:2pWeiW8PnZ6W7ThO9UKDFT,https://api.spotify.com/v1/tracks/2pWeiW8PnZ6W7ThO9UKDFT,https://api.spotify.com/v1/audio-analysis/2pWeiW8PnZ6W7ThO9UKDFT,136000,4,N
Candy Paint,Post Malone ,4wdZdkEugVVorAfzqRqC6N,0.672,0.684,4,-5.468,1,0.158,0.604,0.0,0.081,0.428,180.008,spotify:track:4wdZdkEugVVorAfzqRqC6N,https://api.spotify.com/v1/tracks/4wdZdkEugVVorAfzqRqC6N,https://api.spotify.com/v1/audio-analysis/4wdZdkEugVVorAfzqRqC6N,229053,4,N
Broccoli,DRAM ,3rZhRBdVQ2fTEM2ULOAwUL,0.886,0.525,8,-7.39,1,0.132,0.236,0.0,0.057,0.708,145.99,spotify:track:3rZhRBdVQ2fTEM2ULOAwUL,https://api.spotify.com/v1/tracks/3rZhRBdVQ2fTEM2ULOAwUL,https://api.spotify.com/v1/audio-analysis/3rZhRBdVQ2fTEM2ULOAwUL,225205,4,N
Don't Start Now,Dua Lipa ,3THZq1CD7wW4Q9oPBiJVlM,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,spotify:track:3THZq1CD7wW4Q9oPBiJVlM,https://api.spotify.com/v1/tracks/3THZq1CD7wW4Q9oPBiJVlM,https://api.spotify.com/v1/audio-analysis/3THZq1CD7wW4Q9oPBiJVlM,183290,4,N
Come & Go,Juice WRLD ,4Lxseh0wN7N0ljiOh8KwbU,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,spotify:track:4Lxseh0wN7N0ljiOh8KwbU,https://api.spotify.com/v1/tracks/4Lxseh0wN7N0ljiOh8KwbU,https://api.spotify.com/v1/audio-analysis/4Lxseh0wN7N0ljiOh8KwbU,205485,4,N
Wishing Well,Juice WRLD ,3LWRAN3ypYNmWLYayyxKuv,0.637,0.632,9,-6.1,0,0.131,0.00251,0.0,0.252,0.0993,75.002,spotify:track:3LWRAN3ypYNmWLYayyxKuv,https://api.spotify.com/v1/tracks/3LWRAN3ypYNmWLYayyxKuv,https://api.spotify.com/v1/audio-analysis/3LWRAN3ypYNmWLYayyxKuv,194654,4,N
BOP,DaBaby ,6UiPzamEvmUrvUyc8GV0A5,0.77,0.791,11,-4.035,1,0.375,0.184,0.0,0.15,0.82,126.725,spotify:track:6UiPzamEvmUrvUyc8GV0A5,https://api.spotify.com/v1/tracks/6UiPzamEvmUrvUyc8GV0A5,https://api.spotify.com/v1/audio-analysis/6UiPzamEvmUrvUyc8GV0A5,159715,4,N
20 Min,Lil Uzi Vert ,2plplwDB6hteuN4bbPpHrb,0.775,0.744,8,-4.022,0,0.115,0.0941,0.0,0.139,0.802,123.41,spotify:track:2plplwDB6hteuN4bbPpHrb,https://api.spotify.com/v1/tracks/2plplwDB6hteuN4bbPpHrb,https://api.spotify.com/v1/audio-analysis/2plplwDB6hteuN4bbPpHrb,220563,4,N
BUTTERFLY EFFECT,Travis Scott ,1Ux0zDLeUJhPaCvWDvhgT4,0.504,0.701,0,-6.661,1,0.0669,0.105,6.58e-06,0.117,0.386,146.002,spotify:track:1Ux0zDLeUJhPaCvWDvhgT4,https://api.spotify.com/v1/tracks/1Ux0zDLeUJhPaCvWDvhgT4,https://api.spotify.com/v1/audio-analysis/1Ux0zDLeUJhPaCvWDvhgT4,148383,4,N
Rockin' Around The Christmas Tree,Brenda Lee ,09OojFvtrM9YRzRjnXqJjA,0.682,0.641,8,-8.915,1,0.0386,0.568,0.0,0.224,0.826,141.002,spotify:track:09OojFvtrM9YRzRjnXqJjA,https://api.spotify.com/v1/tracks/09OojFvtrM9YRzRjnXqJjA,https://api.spotify.com/v1/audio-analysis/09OojFvtrM9YRzRjnXqJjA,126146,4,N
Knife Talk,Drake ,42Kv1RoTAm09FeytxiuZIB,0.295,0.883,0,-3.897,0,0.0446,0.00025,0.0234,0.137,0.118,74.483,spotify:track:42Kv1RoTAm09FeytxiuZIB,https://api.spotify.com/v1/tracks/42Kv1RoTAm09FeytxiuZIB,https://api.spotify.com/v1/audio-analysis/42Kv1RoTAm09FeytxiuZIB,289200,3,N
For The Night,Pop Smoke ,3FvHoTnf3WWKLm3lHVNaOI,0.817,0.585,6,-6.782,0,0.1,0.103,0.0,0.184,0.422,125.952,spotify:track:3FvHoTnf3WWKLm3lHVNaOI,https://api.spotify.com/v1/tracks/3FvHoTnf3WWKLm3lHVNaOI,https://api.spotify.com/v1/audio-analysis/3FvHoTnf3WWKLm3lHVNaOI,190476,4,N
Fake Love,Drake ,1UC8echwAV6uWpupCUsbT3,0.927,0.49,9,-9.372,0,0.389,0.107,0.0,0.176,0.614,133.99,spotify:track:1UC8echwAV6uWpupCUsbT3,https://api.spotify.com/v1/tracks/1UC8echwAV6uWpupCUsbT3,https://api.spotify.com/v1/audio-analysis/1UC8echwAV6uWpupCUsbT3,210937,4,N
Lemonade,Internet Money ,02kDW379Yfd5PzW5A6vuGt,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,spotify:track:02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,195429,4,N
Taste,Tyga ,2toVe5hfuIi97ytDPDbQFt,0.866,0.613,0,-6.385,1,0.151,0.0293,0.0,0.104,0.359,98.001,spotify:track:2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/tracks/2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/audio-analysis/2toVe5hfuIi97ytDPDbQFt,229210,4,N
Mask Off,Future ,6dVZCbi9CYtD9LjAHXRjIG,0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.453,0.228,150.01,spotify:track:6dVZCbi9CYtD9LjAHXRjIG,https://api.spotify.com/v1/tracks/6dVZCbi9CYtD9LjAHXRjIG,https://api.spotify.com/v1/audio-analysis/6dVZCbi9CYtD9LjAHXRjIG,258427,4,N
traitor,Olivia Rodrigo ,6F9U58EHsIPgvQs5eb8O2J,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,spotify:track:6F9U58EHsIPgvQs5eb8O2J,https://api.spotify.com/v1/tracks/6F9U58EHsIPgvQs5eb8O2J,https://api.spotify.com/v1/audio-analysis/6F9U58EHsIPgvQs5eb8O2J,229227,4,N
Suge,DaBaby ,3Oh9kBNnVvzCdXIJQpnHsb,0.837,0.717,2,-5.991,0,0.421,0.0736,0.0,0.103,0.856,75.292,spotify:track:3Oh9kBNnVvzCdXIJQpnHsb,https://api.spotify.com/v1/tracks/3Oh9kBNnVvzCdXIJQpnHsb,https://api.spotify.com/v1/audio-analysis/3Oh9kBNnVvzCdXIJQpnHsb,163587,4,N
Good Days,SZA ,4PMqSO5qyjpvzhlLI5GnID,0.461,0.651,1,-8.81,0,0.0568,0.418,1.26e-05,0.782,0.383,121.07,spotify:track:4PMqSO5qyjpvzhlLI5GnID,https://api.spotify.com/v1/tracks/4PMqSO5qyjpvzhlLI5GnID,https://api.spotify.com/v1/audio-analysis/4PMqSO5qyjpvzhlLI5GnID,278480,4,N
Need To Know,Doja Cat ,10hcDov7xmcRviA8jLwEaI,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,spotify:track:10hcDov7xmcRviA8jLwEaI,https://api.spotify.com/v1/tracks/10hcDov7xmcRviA8jLwEaI,https://api.spotify.com/v1/audio-analysis/10hcDov7xmcRviA8jLwEaI,210560,4,N
Money In The Grave (Drake ft. Rick Ross),Drake ,4Tb9fdkiPg7m4DZN0WwG1e,0.842,0.488,10,-4.116,0,0.05,0.0797,0.0,0.122,0.0941,100.524,spotify:track:4Tb9fdkiPg7m4DZN0WwG1e,https://api.spotify.com/v1/tracks/4Tb9fdkiPg7m4DZN0WwG1e,https://api.spotify.com/v1/audio-analysis/4Tb9fdkiPg7m4DZN0WwG1e,205427,4,N
Ballin',Mustard ,7EnlrAcrJ7NbWGizdLXjuc,0.81,0.516,7,-6.767,1,0.0736,0.401,0.0,0.151,0.244,96.971,spotify:track:7EnlrAcrJ7NbWGizdLXjuc,https://api.spotify.com/v1/tracks/7EnlrAcrJ7NbWGizdLXjuc,https://api.spotify.com/v1/audio-analysis/7EnlrAcrJ7NbWGizdLXjuc,180435,4,N
Don't,Bryson Tiller ,5rgrBsAFYMun6yhtnLKRPz,0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609,spotify:track:5rgrBsAFYMun6yhtnLKRPz,https://api.spotify.com/v1/tracks/5rgrBsAFYMun6yhtnLKRPz,https://api.spotify.com/v1/audio-analysis/5rgrBsAFYMun6yhtnLKRPz,249320,4,N
Adore You,Harry Styles ,287eKc5MTtlx493MaFysoI,0.621,0.0286,0,-23.864,0,0.0419,0.981,0.8,0.103,0.199,140.15,spotify:track:287eKc5MTtlx493MaFysoI,https://api.spotify.com/v1/tracks/287eKc5MTtlx493MaFysoI,https://api.spotify.com/v1/audio-analysis/287eKc5MTtlx493MaFysoI,150857,4,N
Believer,Imagine Dragons ,7tnKxQia1KJFOSHE8dp08x,0.766,0.775,10,-4.267,0,0.141,0.0504,0.0,0.128,0.695,124.751,spotify:track:7tnKxQia1KJFOSHE8dp08x,https://api.spotify.com/v1/tracks/7tnKxQia1KJFOSHE8dp08x,https://api.spotify.com/v1/audio-analysis/7tnKxQia1KJFOSHE8dp08x,204347,4,N
I Like Me Better,Lauv ,1w5eAssKxCtTpJh7gNQdgO,0.453,0.152,9,-13.444,1,0.0606,0.777,0.0,0.0792,0.364,90.429,spotify:track:1w5eAssKxCtTpJh7gNQdgO,https://api.spotify.com/v1/tracks/1w5eAssKxCtTpJh7gNQdgO,https://api.spotify.com/v1/audio-analysis/1w5eAssKxCtTpJh7gNQdgO,202685,4,N
Bad and Boujee,Migos ,4cIzMgxlK0Sg9rb69UaU79,0.944,0.666,11,-5.248,1,0.241,0.0622,0.0,0.117,0.166,127.045,spotify:track:4cIzMgxlK0Sg9rb69UaU79,https://api.spotify.com/v1/tracks/4cIzMgxlK0Sg9rb69UaU79,https://api.spotify.com/v1/audio-analysis/4cIzMgxlK0Sg9rb69UaU79,332690,4,N
iSpy,KYLE ,6xbraxG0bSBOuAr5IUXmtM,0.723,0.654,0,-6.82,1,0.298,0.384,0.0,0.384,0.675,149.949,spotify:track:6xbraxG0bSBOuAr5IUXmtM,https://api.spotify.com/v1/tracks/6xbraxG0bSBOuAr5IUXmtM,https://api.spotify.com/v1/audio-analysis/6xbraxG0bSBOuAr5IUXmtM,252240,4,N
Despacito  Remix,Luis Fonsi ,6habFhsOp2NvshLv26DqMb,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4,N
ZEZE,Kodak Black ,0BkvZes677Mcp5WVUQjRxD,0.863,0.627,8,-5.708,0,0.206,0.0485,2.72e-06,0.0968,0.47,98.042,spotify:track:0BkvZes677Mcp5WVUQjRxD,https://api.spotify.com/v1/tracks/0BkvZes677Mcp5WVUQjRxD,https://api.spotify.com/v1/audio-analysis/0BkvZes677Mcp5WVUQjRxD,229088,4,N
The Way Life Goes,Lil Uzi Vert ,204DfnuAo7pEsQA4A62BOW,0.702,0.757,1,-3.612,1,0.0477,0.615,0.0,0.107,0.699,82.005,spotify:track:204DfnuAo7pEsQA4A62BOW,https://api.spotify.com/v1/tracks/204DfnuAo7pEsQA4A62BOW,https://api.spotify.com/v1/audio-analysis/204DfnuAo7pEsQA4A62BOW,221747,4,N
Better,Khalid ,339Y993TrFyWyO438be0RY,0.692,0.552,0,-9.543,0,0.0497,0.0503,0.165,0.136,0.15,98.028,spotify:track:339Y993TrFyWyO438be0RY,https://api.spotify.com/v1/tracks/339Y993TrFyWyO438be0RY,https://api.spotify.com/v1/audio-analysis/339Y993TrFyWyO438be0RY,229400,4,N
Body Like A Back Road,Sam Hunt ,7FpBQ067pHB67deawpbbcY,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977,spotify:track:7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/tracks/7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/audio-analysis/7FpBQ067pHB67deawpbbcY,162547,4,N
Swervin,A Boogie Wit da Hoodie ,09DG11B1ZT9nKGzsVGspVp,0.532,0.661,6,-5.239,0,0.37,0.0152,0.0,0.111,0.44,186.099,spotify:track:09DG11B1ZT9nKGzsVGspVp,https://api.spotify.com/v1/tracks/09DG11B1ZT9nKGzsVGspVp,https://api.spotify.com/v1/audio-analysis/09DG11B1ZT9nKGzsVGspVp,189487,4,N
Thunder,Imagine Dragons ,7ER7vcy7u2ajg5IV45WBFw,0.439,0.681,0,-5.516,1,0.15,0.101,0.000232,0.395,0.3,168.082,spotify:track:7ER7vcy7u2ajg5IV45WBFw,https://api.spotify.com/v1/tracks/7ER7vcy7u2ajg5IV45WBFw,https://api.spotify.com/v1/audio-analysis/7ER7vcy7u2ajg5IV45WBFw,251284,4,N
Dance Monkey,Tones And I ,2N8m6CYs74qQO4mjVcXO30,0.824,0.587,6,-6.401,0,0.0937,0.69,0.000105,0.149,0.514,98.029,spotify:track:2N8m6CYs74qQO4mjVcXO30,https://api.spotify.com/v1/tracks/2N8m6CYs74qQO4mjVcXO30,https://api.spotify.com/v1/audio-analysis/2N8m6CYs74qQO4mjVcXO30,209438,4,N
Don't Let Me Down,The Chainsmokers ,15BlympuVSfZFROojEMY2M,0.428,0.656,11,-3.712,1,0.075,0.0751,0.181,0.15,0.355,79.648,spotify:track:15BlympuVSfZFROojEMY2M,https://api.spotify.com/v1/tracks/15BlympuVSfZFROojEMY2M,https://api.spotify.com/v1/audio-analysis/15BlympuVSfZFROojEMY2M,218933,4,N
Pop Out,Polo G ,2VIMXmWUIqhMqg6h5FOFPG,0.862,0.689,1,-5.68,1,0.323,0.118,0.0,0.0729,0.364,83.964,spotify:track:2VIMXmWUIqhMqg6h5FOFPG,https://api.spotify.com/v1/tracks/2VIMXmWUIqhMqg6h5FOFPG,https://api.spotify.com/v1/audio-analysis/2VIMXmWUIqhMqg6h5FOFPG,223787,4,N
No Guidance,Chris Brown ,41Y7N9VYjtb7H3lo8SVyC2,0.698,0.449,1,-6.752,0,0.183,0.141,0.0,0.157,0.117,92.938,spotify:track:41Y7N9VYjtb7H3lo8SVyC2,https://api.spotify.com/v1/tracks/41Y7N9VYjtb7H3lo8SVyC2,https://api.spotify.com/v1/audio-analysis/41Y7N9VYjtb7H3lo8SVyC2,260640,4,N
Passionfruit,Drake ,5HwHdYpk3QiOUhsfWKYkFq,0.606,0.448,8,-13.182,0,0.0356,0.604,0.0825,0.111,0.199,111.889,spotify:track:5HwHdYpk3QiOUhsfWKYkFq,https://api.spotify.com/v1/tracks/5HwHdYpk3QiOUhsfWKYkFq,https://api.spotify.com/v1/audio-analysis/5HwHdYpk3QiOUhsfWKYkFq,274729,4,N
Dark Red,Steve Lacy ,3EaJDYHA0KnX88JvDhL9oa,0.603,0.784,6,-4.023,1,0.062,0.446,8.32e-06,0.119,0.769,172.041,spotify:track:3EaJDYHA0KnX88JvDhL9oa,https://api.spotify.com/v1/tracks/3EaJDYHA0KnX88JvDhL9oa,https://api.spotify.com/v1/audio-analysis/3EaJDYHA0KnX88JvDhL9oa,173104,4,N
Armed And Dangerous,Juice WRLD ,0FoBp66lKz9HNng18iG8Xq,0.736,0.67,10,-6.702,1,0.312,0.185,0.0,0.114,0.845,130.034,spotify:track:0FoBp66lKz9HNng18iG8Xq,https://api.spotify.com/v1/tracks/0FoBp66lKz9HNng18iG8Xq,https://api.spotify.com/v1/audio-analysis/0FoBp66lKz9HNng18iG8Xq,169999,4,N
Havana,Camila Cabello ,3whrwq4DtvucphBPUogRuJ,0.751,0.579,2,-4.036,1,0.0321,0.398,2.28e-05,0.133,0.349,105.031,spotify:track:3whrwq4DtvucphBPUogRuJ,https://api.spotify.com/v1/tracks/3whrwq4DtvucphBPUogRuJ,https://api.spotify.com/v1/audio-analysis/3whrwq4DtvucphBPUogRuJ,199095,4,N
Wasted On You,Morgan Wallen ,6DLPQYXXbzKbtD9WbCXpI3,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,0.252,196.0,spotify:track:6DLPQYXXbzKbtD9WbCXpI3,https://api.spotify.com/v1/tracks/6DLPQYXXbzKbtD9WbCXpI3,https://api.spotify.com/v1/audio-analysis/6DLPQYXXbzKbtD9WbCXpI3,178520,3,N
Laugh Now Cry Later,Drake ,1FqBYUGthjUB3WQEQ0g2Ka,0.928,0.404,4,-10.14,0,0.293,0.119,5.9e-05,0.119,0.0955,110.066,spotify:track:1FqBYUGthjUB3WQEQ0g2Ka,https://api.spotify.com/v1/tracks/1FqBYUGthjUB3WQEQ0g2Ka,https://api.spotify.com/v1/audio-analysis/1FqBYUGthjUB3WQEQ0g2Ka,174648,4,N
That's What I Like,Bruno Mars ,4EA89BXvmTdQDyzoUtNejL,0.852,0.551,1,-4.951,1,0.0416,0.0146,0.0,0.0898,0.85,134.061,spotify:track:4EA89BXvmTdQDyzoUtNejL,https://api.spotify.com/v1/tracks/4EA89BXvmTdQDyzoUtNejL,https://api.spotify.com/v1/audio-analysis/4EA89BXvmTdQDyzoUtNejL,205080,4,N
DNA.,Kendrick Lamar ,1C1OBpwB6tRViTiWE2ZgNR,0.64,0.497,10,-7.111,0,0.355,0.00436,0.0,0.0858,0.424,139.924,spotify:track:1C1OBpwB6tRViTiWE2ZgNR,https://api.spotify.com/v1/tracks/1C1OBpwB6tRViTiWE2ZgNR,https://api.spotify.com/v1/audio-analysis/1C1OBpwB6tRViTiWE2ZgNR,185947,4,N
Save Your Tears,The Weeknd ,53WMia57Trgptfysfv7JvX,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,spotify:track:53WMia57Trgptfysfv7JvX,https://api.spotify.com/v1/tracks/53WMia57Trgptfysfv7JvX,https://api.spotify.com/v1/audio-analysis/53WMia57Trgptfysfv7JvX,215627,4,N
Martin & Gina,Polo G ,4i11n6N7xIBKsHvTBupusV,0.817,0.513,1,-8.436,0,0.271,0.28,0.0,0.11,0.156,93.933,spotify:track:4i11n6N7xIBKsHvTBupusV,https://api.spotify.com/v1/tracks/4i11n6N7xIBKsHvTBupusV,https://api.spotify.com/v1/audio-analysis/4i11n6N7xIBKsHvTBupusV,137872,4,N
Die For You,The Weeknd ,2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4,N
Godzilla,Eminem ,5IkJrOPj656jkcvLKaOc7i,0.709,0.679,4,-4.27,1,0.0308,0.021,0.0,0.116,0.373,104.997,spotify:track:5IkJrOPj656jkcvLKaOc7i,https://api.spotify.com/v1/tracks/5IkJrOPj656jkcvLKaOc7i,https://api.spotify.com/v1/audio-analysis/5IkJrOPj656jkcvLKaOc7i,208884,4,N
Bounce Back,Big Sean ,0o9Oqb3NeHaTA3JscgH2uT,0.782,0.574,1,-5.741,0,0.173,0.0917,0.0,0.121,0.263,81.531,spotify:track:0o9Oqb3NeHaTA3JscgH2uT,https://api.spotify.com/v1/tracks/0o9Oqb3NeHaTA3JscgH2uT,https://api.spotify.com/v1/audio-analysis/0o9Oqb3NeHaTA3JscgH2uT,222360,4,N
Bad Habit,Steve Lacy ,4k6Uh1HXdhtusDW5y8Gbvy,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4,N
WHATS POPPIN,Jack Harlow ,2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,227478,4,N
