title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,source
Rosemary Recalls,Bruce Rowland,0ICEobaY7o6qxyN9BQzOkd,0.788,0.524,0,-14.316,1,0.072,0.118,0.915,0.377,0.0366,89.975,spotify:track:0ICEobaY7o6qxyN9BQzOkd,https://api.spotify.com/v1/tracks/0ICEobaY7o6qxyN9BQzOkd,https://api.spotify.com/v1/audio-analysis/0ICEobaY7o6qxyN9BQzOkd,133082,4,N
Sudanese Dance,Xcultures,5myhxurOhMaIi8jAbT5Wgy,0.536,0.405,2,-6.146,1,0.0399,0.0385,0.000137,0.169,0.271,102.004,spotify:track:5myhxurOhMaIi8jAbT5Wgy,https://api.spotify.com/v1/tracks/5myhxurOhMaIi8jAbT5Wgy,https://api.spotify.com/v1/audio-analysis/5myhxurOhMaIi8jAbT5Wgy,173567,4,N
Where The Thunder Roars (Tales Of Wonder Album Version),White Heart,5jlE6FxpzcQNLjUNdqov2C,0.71,0.578,4,-8.619,1,0.0354,0.0546,0.724,0.112,0.17,125.117,spotify:track:5jlE6FxpzcQNLjUNdqov2C,https://api.spotify.com/v1/tracks/5jlE6FxpzcQNLjUNdqov2C,https://api.spotify.com/v1/audio-analysis/5jlE6FxpzcQNLjUNdqov2C,227707,4,N
Wanna Be A Player,Heavy D / McGruff,5Ft2k1rzRV625ABTW9HS59,0.845,0.298,11,-17.438,1,0.436,0.281,0.0,0.679,0.366,97.927,spotify:track:5Ft2k1rzRV625ABTW9HS59,https://api.spotify.com/v1/tracks/5Ft2k1rzRV625ABTW9HS59,https://api.spotify.com/v1/audio-analysis/5Ft2k1rzRV625ABTW9HS59,148272,4,N
Panama (Remastered Album Version),Van Halen,42Lq6GBO5KUSNeSgJsOoke,0.514,0.987,8,-5.391,1,0.109,0.00135,0.000193,0.0697,0.298,141.257,spotify:track:42Lq6GBO5KUSNeSgJsOoke,https://api.spotify.com/v1/tracks/42Lq6GBO5KUSNeSgJsOoke,https://api.spotify.com/v1/audio-analysis/42Lq6GBO5KUSNeSgJsOoke,212640,4,N
Let's Get It Started,Black Eyed Peas,37LEkmNdegFwoS55DdL6Ov,0.726,0.769,2,-3.474,1,0.188,0.114,0.0,0.238,0.771,104.9,spotify:track:37LEkmNdegFwoS55DdL6Ov,https://api.spotify.com/v1/tracks/37LEkmNdegFwoS55DdL6Ov,https://api.spotify.com/v1/audio-analysis/37LEkmNdegFwoS55DdL6Ov,218993,4,N
Metal,Nine Inch Nails,2oDqmfa2g8W893LlwJG1qu,0.547,0.714,10,-8.628,0,0.044,0.000242,0.636,0.122,0.541,89.996,spotify:track:2oDqmfa2g8W893LlwJG1qu,https://api.spotify.com/v1/tracks/2oDqmfa2g8W893LlwJG1qu,https://api.spotify.com/v1/audio-analysis/2oDqmfa2g8W893LlwJG1qu,373000,4,N
She Fell Away (2009 Digital Remaster),Nick Cave & The Bad Seeds,0c9ImAFCxarmltq6a1jCSe,0.426,0.108,0,-17.461,1,0.0378,0.858,0.00793,0.119,0.226,120.069,spotify:track:0c9ImAFCxarmltq6a1jCSe,https://api.spotify.com/v1/tracks/0c9ImAFCxarmltq6a1jCSe,https://api.spotify.com/v1/audio-analysis/0c9ImAFCxarmltq6a1jCSe,342000,3,N
Next Time,Nadine Renee,5VI6AYnjm9yjc9HnhI46n1,0.75,0.824,11,-5.983,0,0.0762,0.0227,0.0,0.358,0.922,118.011,spotify:track:5VI6AYnjm9yjc9HnhI46n1,https://api.spotify.com/v1/tracks/5VI6AYnjm9yjc9HnhI46n1,https://api.spotify.com/v1/audio-analysis/5VI6AYnjm9yjc9HnhI46n1,174573,4,N
It's My Party,Lesley Gore,0sElHCOGB2n8Nlo6GOtWnq,0.683,0.71,9,-7.445,1,0.114,0.403,0.0,0.086,0.931,128.181,spotify:track:0sElHCOGB2n8Nlo6GOtWnq,https://api.spotify.com/v1/tracks/0sElHCOGB2n8Nlo6GOtWnq,https://api.spotify.com/v1/audio-analysis/0sElHCOGB2n8Nlo6GOtWnq,142333,4,N
Complicate It,Smartbomb,2mssuAa5xshIx2c06p1c2F,0.867,0.639,7,-5.778,0,0.0888,0.375,0.0111,0.225,0.736,99.977,spotify:track:2mssuAa5xshIx2c06p1c2F,https://api.spotify.com/v1/tracks/2mssuAa5xshIx2c06p1c2F,https://api.spotify.com/v1/audio-analysis/2mssuAa5xshIx2c06p1c2F,213907,4,N
Monde De Fou,Suburbs,7F30WaxZOjaZphvqV17AcA,0.521,0.525,8,-9.945,0,0.0499,0.372,0.0,0.109,0.225,91.003,spotify:track:7F30WaxZOjaZphvqV17AcA,https://api.spotify.com/v1/tracks/7F30WaxZOjaZphvqV17AcA,https://api.spotify.com/v1/audio-analysis/7F30WaxZOjaZphvqV17AcA,444652,4,N
Opus a Satana (Part 2),Emperor,1np3cDbolc3bib6tBhe8xL,0.201,0.322,9,-13.99,0,0.0398,0.806,0.971,0.126,0.15,119.478,spotify:track:1np3cDbolc3bib6tBhe8xL,https://api.spotify.com/v1/tracks/1np3cDbolc3bib6tBhe8xL,https://api.spotify.com/v1/audio-analysis/1np3cDbolc3bib6tBhe8xL,257373,4,N
This Melody (Live),Julien Clerc,0EPux2ELVyf2jxtpXGf3KH,0.577,0.501,2,-8.465,1,0.0295,0.352,2.37e-06,0.114,0.505,120.979,spotify:track:0EPux2ELVyf2jxtpXGf3KH,https://api.spotify.com/v1/tracks/0EPux2ELVyf2jxtpXGf3KH,https://api.spotify.com/v1/audio-analysis/0EPux2ELVyf2jxtpXGf3KH,252760,4,N
I'm Gone This Time,Glen Campbell,6V9VCm1zOY2lGR80RehJ9i,0.192,0.392,5,-11.667,1,0.0328,0.326,0.000199,0.248,0.391,172.312,spotify:track:6V9VCm1zOY2lGR80RehJ9i,https://api.spotify.com/v1/tracks/6V9VCm1zOY2lGR80RehJ9i,https://api.spotify.com/v1/audio-analysis/6V9VCm1zOY2lGR80RehJ9i,186200,4,N
You Feel Good All Over,T.G. Sheppard,69onmLEEYT7urovhwwvJYX,0.614,0.338,5,-11.414,1,0.0264,0.796,0.00794,0.167,0.331,81.903,spotify:track:69onmLEEYT7urovhwwvJYX,https://api.spotify.com/v1/tracks/69onmLEEYT7urovhwwvJYX,https://api.spotify.com/v1/audio-analysis/69onmLEEYT7urovhwwvJYX,194080,3,N
Indian Love Call,Slim Whitman,1StLytLkQVRq3q1PtfclE3,0.482,0.207,3,-10.826,1,0.0302,0.955,0.00119,0.0976,0.432,102.318,spotify:track:1StLytLkQVRq3q1PtfclE3,https://api.spotify.com/v1/tracks/1StLytLkQVRq3q1PtfclE3,https://api.spotify.com/v1/audio-analysis/1StLytLkQVRq3q1PtfclE3,189800,4,N
You Can Still Be Free,Savage Garden,013AWvizllIUEC2FOBzOnh,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,spotify:track:013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/tracks/013AWvizllIUEC2FOBzOnh,https://api.spotify.com/v1/audio-analysis/013AWvizllIUEC2FOBzOnh,277267,4,N
I Never Came,Queens Of The Stone Age,66UbHESsyfaXdoxlqVBa1T,0.339,0.933,5,-5.733,1,0.0723,0.158,0.416,0.397,0.225,106.566,spotify:track:66UbHESsyfaXdoxlqVBa1T,https://api.spotify.com/v1/tracks/66UbHESsyfaXdoxlqVBa1T,https://api.spotify.com/v1/audio-analysis/66UbHESsyfaXdoxlqVBa1T,352440,4,N
Dixie,Hank Penny & The Lincoln Penny Orchestra,7HdSVjZimbY8w0DX8aHLMv,0.617,0.752,2,-5.667,1,0.0241,0.0723,7.1e-06,0.202,0.809,104.791,spotify:track:7HdSVjZimbY8w0DX8aHLMv,https://api.spotify.com/v1/tracks/7HdSVjZimbY8w0DX8aHLMv,https://api.spotify.com/v1/audio-analysis/7HdSVjZimbY8w0DX8aHLMv,156107,4,N
Commercial Reign,Inspiral Carpets,7Jgaf0PMOBQX2HjQFU3Itn,0.51,0.795,9,-9.289,1,0.0427,0.000224,0.213,0.301,0.79,113.682,spotify:track:7Jgaf0PMOBQX2HjQFU3Itn,https://api.spotify.com/v1/tracks/7Jgaf0PMOBQX2HjQFU3Itn,https://api.spotify.com/v1/audio-analysis/7Jgaf0PMOBQX2HjQFU3Itn,283707,4,N
Hourglass,Borialis,2UscVwaSo0fbaX5QxVgqH8,0.431,0.00807,4,-29.783,0,0.0459,0.995,0.932,0.112,0.334,77.745,spotify:track:2UscVwaSo0fbaX5QxVgqH8,https://api.spotify.com/v1/tracks/2UscVwaSo0fbaX5QxVgqH8,https://api.spotify.com/v1/audio-analysis/2UscVwaSo0fbaX5QxVgqH8,122126,4,N
Wake,The Dirty Skirts,1F0UZFKoWvrfxBdhhz6xyU,0.531,0.941,0,-3.884,1,0.0398,0.033,0.0107,0.331,0.546,141.889,spotify:track:1F0UZFKoWvrfxBdhhz6xyU,https://api.spotify.com/v1/tracks/1F0UZFKoWvrfxBdhhz6xyU,https://api.spotify.com/v1/audio-analysis/1F0UZFKoWvrfxBdhhz6xyU,207100,4,N
Caricia Y Herida,Flor Silvestre,2kBbwQgrKtdMLxcU5smeki,0.462,0.174,1,-9.877,1,0.0413,0.716,8.67e-06,0.14,0.256,132.192,spotify:track:2kBbwQgrKtdMLxcU5smeki,https://api.spotify.com/v1/tracks/2kBbwQgrKtdMLxcU5smeki,https://api.spotify.com/v1/audio-analysis/2kBbwQgrKtdMLxcU5smeki,210280,4,N
Le tortillard,BA(c)zu,6Z34YgqCJkdrliDmbcaJgy,0.335,0.372,5,-16.127,1,0.037,0.697,5.36e-05,0.141,0.821,127.129,spotify:track:6Z34YgqCJkdrliDmbcaJgy,https://api.spotify.com/v1/tracks/6Z34YgqCJkdrliDmbcaJgy,https://api.spotify.com/v1/audio-analysis/6Z34YgqCJkdrliDmbcaJgy,138000,4,N
WKYA (drop),Redman,4N7CYBbsvCggth7pXcVgOy,0.793,0.444,11,-12.171,0,0.612,0.414,0.0,0.0733,0.222,169.935,spotify:track:4N7CYBbsvCggth7pXcVgOy,https://api.spotify.com/v1/tracks/4N7CYBbsvCggth7pXcVgOy,https://api.spotify.com/v1/audio-analysis/4N7CYBbsvCggth7pXcVgOy,124232,4,N
TerA$?slintu,Solistiyhtye Suomi,0XPPvCHEe0BrxYJ1pV4Vnn,0.775,0.487,2,-11.048,0,0.122,0.673,0.0,0.203,0.921,127.385,spotify:track:0XPPvCHEe0BrxYJ1pV4Vnn,https://api.spotify.com/v1/tracks/0XPPvCHEe0BrxYJ1pV4Vnn,https://api.spotify.com/v1/audio-analysis/0XPPvCHEe0BrxYJ1pV4Vnn,151480,4,N
Now's The Time To Fall In Love,Eddie Cantor,7ozoeTqGBqny9UetXvUdPF,0.606,0.388,8,-8.464,1,0.148,0.71,0.0,0.367,0.83,161.341,spotify:track:7ozoeTqGBqny9UetXvUdPF,https://api.spotify.com/v1/tracks/7ozoeTqGBqny9UetXvUdPF,https://api.spotify.com/v1/audio-analysis/7ozoeTqGBqny9UetXvUdPF,146573,4,N
Grim Prospects (Gross Prospects - Bad Trip Remix),Schizoid,43AI4WRXWsw6W5MPj2TxKV,0.69,0.674,2,-7.248,0,0.335,0.17,1.38e-06,0.13,0.627,85.605,spotify:track:43AI4WRXWsw6W5MPj2TxKV,https://api.spotify.com/v1/tracks/43AI4WRXWsw6W5MPj2TxKV,https://api.spotify.com/v1/audio-analysis/43AI4WRXWsw6W5MPj2TxKV,157500,4,N
Mangos,Kai Winding,19Lkk1hRKKOwE4qTOL36nf,0.518,0.45,7,-9.032,0,0.0707,0.569,0.894,0.122,0.526,159.228,spotify:track:19Lkk1hRKKOwE4qTOL36nf,https://api.spotify.com/v1/tracks/19Lkk1hRKKOwE4qTOL36nf,https://api.spotify.com/v1/audio-analysis/19Lkk1hRKKOwE4qTOL36nf,218171,4,N
A Distant Voice,Sonny Simmons,6xEbdFX4rRcLdqGrm4wMDw,0.347,0.0679,4,-19.959,1,0.0359,0.967,0.984,0.108,0.264,110.111,spotify:track:6xEbdFX4rRcLdqGrm4wMDw,https://api.spotify.com/v1/tracks/6xEbdFX4rRcLdqGrm4wMDw,https://api.spotify.com/v1/audio-analysis/6xEbdFX4rRcLdqGrm4wMDw,289985,4,N
Openbare Weg,Mira,6NFfWWPPT29ZlkJrEwC2JN,0.134,0.0823,9,-27.786,1,0.0357,0.906,0.868,0.0915,0.0385,60.138,spotify:track:6NFfWWPPT29ZlkJrEwC2JN,https://api.spotify.com/v1/tracks/6NFfWWPPT29ZlkJrEwC2JN,https://api.spotify.com/v1/audio-analysis/6NFfWWPPT29ZlkJrEwC2JN,144929,4,N
President Johnson,Citizen Kaned,3r7gP3kGBkldTrOO6ebMGy,0.732,0.835,5,-3.279,0,0.0819,0.335,2.43e-06,0.0354,0.892,80.696,spotify:track:3r7gP3kGBkldTrOO6ebMGy,https://api.spotify.com/v1/tracks/3r7gP3kGBkldTrOO6ebMGy,https://api.spotify.com/v1/audio-analysis/3r7gP3kGBkldTrOO6ebMGy,263400,4,N
Lead Me Lord,The Brooklyn Tabernacle Choir,7iuU9NU6rhcWNYJ1KjylTO,0.314,0.644,1,-4.646,1,0.0345,0.0266,0.0,0.108,0.27,198.063,spotify:track:7iuU9NU6rhcWNYJ1KjylTO,https://api.spotify.com/v1/tracks/7iuU9NU6rhcWNYJ1KjylTO,https://api.spotify.com/v1/audio-analysis/7iuU9NU6rhcWNYJ1KjylTO,228800,4,N
Spontanous Combustion,Ellen McIlwaine,0n0ciaddRLUUqTFmtPxHXe,0.439,0.213,6,-11.098,1,0.027,0.936,4.84e-05,0.106,0.221,155.283,spotify:track:0n0ciaddRLUUqTFmtPxHXe,https://api.spotify.com/v1/tracks/0n0ciaddRLUUqTFmtPxHXe,https://api.spotify.com/v1/audio-analysis/0n0ciaddRLUUqTFmtPxHXe,219840,4,N
Choro,Vince Guaraldi / Bola Sete,33EcmYsTQVIGRGnGPOfTwu,0.381,0.37,1,-15.948,1,0.0391,0.804,0.247,0.14,0.814,81.06,spotify:track:33EcmYsTQVIGRGnGPOfTwu,https://api.spotify.com/v1/tracks/33EcmYsTQVIGRGnGPOfTwu,https://api.spotify.com/v1/audio-analysis/33EcmYsTQVIGRGnGPOfTwu,184440,4,N
Ma Louise,Maurice Chevalier,1yTZjNU4R0pYNpXwyl37bE,0.693,0.443,0,-10.114,1,0.0559,0.825,0.0,0.162,0.95,120.127,spotify:track:1yTZjNU4R0pYNpXwyl37bE,https://api.spotify.com/v1/tracks/1yTZjNU4R0pYNpXwyl37bE,https://api.spotify.com/v1/audio-analysis/1yTZjNU4R0pYNpXwyl37bE,140413,4,N
I Want You (Forever),Carl Cox Vs Yousef,30pBgahZNXNLvtQVi5HUxQ,0.761,0.556,6,-6.64,0,0.255,0.231,0.0,0.114,0.216,75.46,spotify:track:30pBgahZNXNLvtQVi5HUxQ,https://api.spotify.com/v1/tracks/30pBgahZNXNLvtQVi5HUxQ,https://api.spotify.com/v1/audio-analysis/30pBgahZNXNLvtQVi5HUxQ,203481,4,N
Hate,Organized Konfusion,3wY2Adin3oA1aIF9VgZ0Kr,0.734,0.591,8,-2.495,1,0.12,0.214,9.46e-06,0.379,0.429,159.797,spotify:track:3wY2Adin3oA1aIF9VgZ0Kr,https://api.spotify.com/v1/tracks/3wY2Adin3oA1aIF9VgZ0Kr,https://api.spotify.com/v1/audio-analysis/3wY2Adin3oA1aIF9VgZ0Kr,243072,4,N
I Can't Stop Loving You,Martina McBride,6iWs0J0CnadMMbxLQtZrCG,0.704,0.296,3,-9.76,0,0.0445,0.723,3.07e-06,0.124,0.123,141.203,spotify:track:6iWs0J0CnadMMbxLQtZrCG,https://api.spotify.com/v1/tracks/6iWs0J0CnadMMbxLQtZrCG,https://api.spotify.com/v1/audio-analysis/6iWs0J0CnadMMbxLQtZrCG,323920,4,N
Thank You Lord,Horace Andy,20WM9L3FvTpQdJudUgxRXk,0.773,0.484,8,-9.653,1,0.27,0.705,0.0,0.166,0.934,128.691,spotify:track:20WM9L3FvTpQdJudUgxRXk,https://api.spotify.com/v1/tracks/20WM9L3FvTpQdJudUgxRXk,https://api.spotify.com/v1/audio-analysis/20WM9L3FvTpQdJudUgxRXk,136185,4,N
How Can You Call That Beautiful (Stewkey Vocal),Nazz,0covwa001dCZVFNB2Jz2tt,0.531,0.622,7,-4.737,1,0.0424,0.0607,0.0,0.131,0.263,145.951,spotify:track:0covwa001dCZVFNB2Jz2tt,https://api.spotify.com/v1/tracks/0covwa001dCZVFNB2Jz2tt,https://api.spotify.com/v1/audio-analysis/0covwa001dCZVFNB2Jz2tt,192862,4,N
Cheatin' In The Next Room,Tyrone Davis,1ED87KotKtaIilIWKsYYc5,0.599,0.398,7,-10.14,0,0.03,0.201,0.00324,0.245,0.504,69.709,spotify:track:1ED87KotKtaIilIWKsYYc5,https://api.spotify.com/v1/tracks/1ED87KotKtaIilIWKsYYc5,https://api.spotify.com/v1/audio-analysis/1ED87KotKtaIilIWKsYYc5,249613,4,N
Candy Man,Hot Tuna,5lUTzPuiloBHm1qEaJcJfF,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976,spotify:track:5lUTzPuiloBHm1qEaJcJfF,https://api.spotify.com/v1/tracks/5lUTzPuiloBHm1qEaJcJfF,https://api.spotify.com/v1/audio-analysis/5lUTzPuiloBHm1qEaJcJfF,194213,4,N
I See The Boys Of Summer,Richard Burton,0ubzRXgbEV2XmWkrNCOpyW,0.147,0.374,11,-12.966,0,0.0397,0.322,0.408,0.112,0.254,182.121,spotify:track:0ubzRXgbEV2XmWkrNCOpyW,https://api.spotify.com/v1/tracks/0ubzRXgbEV2XmWkrNCOpyW,https://api.spotify.com/v1/audio-analysis/0ubzRXgbEV2XmWkrNCOpyW,230093,3,N
Three Is a Crowd,Rory Block,4w7hAu9vgDiBH814ojzEE9,0.605,0.221,1,-13.929,0,0.0291,0.919,1.71e-05,0.144,0.589,87.627,spotify:track:4w7hAu9vgDiBH814ojzEE9,https://api.spotify.com/v1/tracks/4w7hAu9vgDiBH814ojzEE9,https://api.spotify.com/v1/audio-analysis/4w7hAu9vgDiBH814ojzEE9,215667,4,N
On Bended Knee,Boyz II Men,1SjWPrdNaHRfz6oML6ojI5,0.611,0.557,8,-7.004,1,0.032,0.293,0.0,0.119,0.183,116.733,spotify:track:1SjWPrdNaHRfz6oML6ojI5,https://api.spotify.com/v1/tracks/1SjWPrdNaHRfz6oML6ojI5,https://api.spotify.com/v1/audio-analysis/1SjWPrdNaHRfz6oML6ojI5,331493,4,N
My Four Reasons,Howard Armstrong,0b7LhhgTy6x45x8ZRWzMxM,0.591,0.357,2,-13.898,1,0.0642,0.739,0.0149,0.826,0.537,139.391,spotify:track:0b7LhhgTy6x45x8ZRWzMxM,https://api.spotify.com/v1/tracks/0b7LhhgTy6x45x8ZRWzMxM,https://api.spotify.com/v1/audio-analysis/0b7LhhgTy6x45x8ZRWzMxM,118213,4,N
Little Girl (LP Version),Donny Hathaway,3mc4nFeBX4hvuYbPsoS4GK,0.487,0.707,8,-7.775,1,0.0595,0.691,0.0,0.161,0.639,95.136,spotify:track:3mc4nFeBX4hvuYbPsoS4GK,https://api.spotify.com/v1/tracks/3mc4nFeBX4hvuYbPsoS4GK,https://api.spotify.com/v1/audio-analysis/3mc4nFeBX4hvuYbPsoS4GK,202067,4,N
Eternamente Amame,Miguel Gallardo,6ssVRkleHnNGvxEeDJ5CJd,0.578,0.487,7,-12.271,0,0.0321,0.694,2.94e-06,0.356,0.264,125.437,spotify:track:6ssVRkleHnNGvxEeDJ5CJd,https://api.spotify.com/v1/tracks/6ssVRkleHnNGvxEeDJ5CJd,https://api.spotify.com/v1/audio-analysis/6ssVRkleHnNGvxEeDJ5CJd,237600,4,N
Niev nietch nievitch,Les Ogres De Barback,0mOoOo2VyXawuISOdqA8eG,0.635,0.405,11,-10.251,0,0.048,0.871,8.22e-06,0.0784,0.582,98.378,spotify:track:0mOoOo2VyXawuISOdqA8eG,https://api.spotify.com/v1/tracks/0mOoOo2VyXawuISOdqA8eG,https://api.spotify.com/v1/audio-analysis/0mOoOo2VyXawuISOdqA8eG,144533,1,N
Come Over,DJ X-Change featuring DJ Joey A,4PDJDIdWxNN1AlnbrKkoPf,0.498,0.713,2,-7.738,1,0.0278,0.00393,0.0,0.0675,0.235,93.018,spotify:track:4PDJDIdWxNN1AlnbrKkoPf,https://api.spotify.com/v1/tracks/4PDJDIdWxNN1AlnbrKkoPf,https://api.spotify.com/v1/audio-analysis/4PDJDIdWxNN1AlnbrKkoPf,254419,4,N
Blue Taxi,Morel,3lKvNiaMoJud7ro9zypnVu,0.804,0.671,5,-9.317,1,0.049,0.0119,0.273,0.0824,0.869,124.0,spotify:track:3lKvNiaMoJud7ro9zypnVu,https://api.spotify.com/v1/tracks/3lKvNiaMoJud7ro9zypnVu,https://api.spotify.com/v1/audio-analysis/3lKvNiaMoJud7ro9zypnVu,279386,4,N
I Want Love (Tween You & Me) (Album Version),Tony Joe White,4mSi8bXPR9c6PflB73ixSw,0.682,0.143,7,-19.634,1,0.0496,0.789,0.901,0.113,0.368,82.352,spotify:track:4mSi8bXPR9c6PflB73ixSw,https://api.spotify.com/v1/tracks/4mSi8bXPR9c6PflB73ixSw,https://api.spotify.com/v1/audio-analysis/4mSi8bXPR9c6PflB73ixSw,192040,4,N
White Feather,Wolfmother,3CkjLJYnnyOtGk4Jx4iYS4,0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,spotify:track:3CkjLJYnnyOtGk4Jx4iYS4,https://api.spotify.com/v1/tracks/3CkjLJYnnyOtGk4Jx4iYS4,https://api.spotify.com/v1/audio-analysis/3CkjLJYnnyOtGk4Jx4iYS4,176307,1,N
Christlike Roche,The Roches,3cPtZw0oqMEkKlGSF0SLkc,0.397,0.195,3,-11.475,1,0.0286,0.719,0.00119,0.0958,0.128,143.728,spotify:track:3cPtZw0oqMEkKlGSF0SLkc,https://api.spotify.com/v1/tracks/3cPtZw0oqMEkKlGSF0SLkc,https://api.spotify.com/v1/audio-analysis/3cPtZw0oqMEkKlGSF0SLkc,344770,4,N
You Rascal You,Bob Margolin,5mfNtiZsw7N9CiMytFPsVj,0.614,0.244,3,-11.785,1,0.233,0.824,0.00869,0.0689,0.666,180.618,spotify:track:5mfNtiZsw7N9CiMytFPsVj,https://api.spotify.com/v1/tracks/5mfNtiZsw7N9CiMytFPsVj,https://api.spotify.com/v1/audio-analysis/5mfNtiZsw7N9CiMytFPsVj,194493,4,N
Sympathy,Thomas Battenstein,4V0rrbFdfzLbcV3WOYjXXa,0.424,0.848,3,-6.181,0,0.0376,0.000117,0.824,0.0996,0.0593,95.506,spotify:track:4V0rrbFdfzLbcV3WOYjXXa,https://api.spotify.com/v1/tracks/4V0rrbFdfzLbcV3WOYjXXa,https://api.spotify.com/v1/audio-analysis/4V0rrbFdfzLbcV3WOYjXXa,330827,4,N
They Say (Album),Jupiter Rising,7yQpHgbDPweCZhTD5ZtXES,0.537,0.791,6,-7.051,1,0.145,0.122,3.03e-05,0.205,0.889,142.354,spotify:track:7yQpHgbDPweCZhTD5ZtXES,https://api.spotify.com/v1/tracks/7yQpHgbDPweCZhTD5ZtXES,https://api.spotify.com/v1/audio-analysis/7yQpHgbDPweCZhTD5ZtXES,255040,4,N
Simon's Folly,Dharma Bums,4et8uc2ORxzssmDJtySfCK,0.366,0.186,2,-17.999,0,0.051,0.995,0.982,0.1,0.0629,99.964,spotify:track:4et8uc2ORxzssmDJtySfCK,https://api.spotify.com/v1/tracks/4et8uc2ORxzssmDJtySfCK,https://api.spotify.com/v1/audio-analysis/4et8uc2ORxzssmDJtySfCK,81600,4,N
Crawl Before You Ball (Album Version),Saafir,4ZEdssb6xTgHL03Psl7tpm,0.879,0.617,1,-9.866,1,0.312,0.0325,0.000281,0.0984,0.722,98.075,spotify:track:4ZEdssb6xTgHL03Psl7tpm,https://api.spotify.com/v1/tracks/4ZEdssb6xTgHL03Psl7tpm,https://api.spotify.com/v1/audio-analysis/4ZEdssb6xTgHL03Psl7tpm,237893,4,N
Medicate Myself,The Verve Pipe,3h24wRGXyNAn15xBu6gIQX,0.442,0.646,2,-5.37,1,0.0307,0.0379,0.00052,0.0902,0.238,161.637,spotify:track:3h24wRGXyNAn15xBu6gIQX,https://api.spotify.com/v1/tracks/3h24wRGXyNAn15xBu6gIQX,https://api.spotify.com/v1/audio-analysis/3h24wRGXyNAn15xBu6gIQX,266267,4,N
Biding Her Time,Bob Neuwirth,48E7Ea0oPfTDQ2VLRSEmlz,0.641,0.288,7,-14.027,1,0.0326,0.678,0.935,0.0592,0.661,114.821,spotify:track:48E7Ea0oPfTDQ2VLRSEmlz,https://api.spotify.com/v1/tracks/48E7Ea0oPfTDQ2VLRSEmlz,https://api.spotify.com/v1/audio-analysis/48E7Ea0oPfTDQ2VLRSEmlz,65093,4,N
More And More  (LP Version),Marvin Sapp,1B5NWdLAt8GC4WKTPUCrLM,0.407,0.613,10,-8.616,1,0.195,0.344,0.0,0.458,0.228,102.519,spotify:track:1B5NWdLAt8GC4WKTPUCrLM,https://api.spotify.com/v1/tracks/1B5NWdLAt8GC4WKTPUCrLM,https://api.spotify.com/v1/audio-analysis/1B5NWdLAt8GC4WKTPUCrLM,514307,4,N
Cowboy Ways,James Hunter,6MnPHkauLUZpbnQtCLh4jK,0.77,0.274,2,-12.237,1,0.0395,0.656,0.0002,0.0857,0.761,117.667,spotify:track:6MnPHkauLUZpbnQtCLh4jK,https://api.spotify.com/v1/tracks/6MnPHkauLUZpbnQtCLh4jK,https://api.spotify.com/v1/audio-analysis/6MnPHkauLUZpbnQtCLh4jK,151707,4,N
Brasas Vivas,Nelson Ned,2CrwFR9V6mAbDhVr3co4uT,0.349,0.41,7,-10.299,1,0.033,0.498,0.0,0.113,0.667,115.656,spotify:track:2CrwFR9V6mAbDhVr3co4uT,https://api.spotify.com/v1/tracks/2CrwFR9V6mAbDhVr3co4uT,https://api.spotify.com/v1/audio-analysis/2CrwFR9V6mAbDhVr3co4uT,181907,3,N
Kolomeyke,Mish Mash,2IXTgz5x6xATnneJmnGihU,0.894,0.487,7,-8.106,1,0.129,0.354,0.0158,0.109,0.229,82.003,spotify:track:2IXTgz5x6xATnneJmnGihU,https://api.spotify.com/v1/tracks/2IXTgz5x6xATnneJmnGihU,https://api.spotify.com/v1/audio-analysis/2IXTgz5x6xATnneJmnGihU,163777,4,N
In This Life,Cama,0WKb8zxYGQxUK0crD63cJU,0.499,0.409,11,-9.317,1,0.0301,0.433,0.0,0.335,0.141,119.95,spotify:track:0WKb8zxYGQxUK0crD63cJU,https://api.spotify.com/v1/tracks/0WKb8zxYGQxUK0crD63cJU,https://api.spotify.com/v1/audio-analysis/0WKb8zxYGQxUK0crD63cJU,310707,4,N
Groovin' In The Midnight,Maxi Priest,6BD0vChKASpviIQeCTd7Yy,0.652,0.645,10,-8.482,0,0.0414,0.0401,2.29e-05,0.0739,0.555,92.945,spotify:track:6BD0vChKASpviIQeCTd7Yy,https://api.spotify.com/v1/tracks/6BD0vChKASpviIQeCTd7Yy,https://api.spotify.com/v1/audio-analysis/6BD0vChKASpviIQeCTd7Yy,303533,4,N
Waiting,Porcupine Tree,3exHjS5kbxWThaJHpTJBIw,0.592,0.0838,7,-30.644,1,0.14,0.996,0.972,0.138,0.429,74.57,spotify:track:3exHjS5kbxWThaJHpTJBIw,https://api.spotify.com/v1/tracks/3exHjS5kbxWThaJHpTJBIw,https://api.spotify.com/v1/audio-analysis/3exHjS5kbxWThaJHpTJBIw,202283,4,N
